ID	Fwy	Dir	District	County	City	State_PM	Abs_PM	Latitude	Longitude	Length	Type	Lanes	Name	User_ID_1	User_ID_2	User_ID_3	User_ID_4
1211869	57	N	12	59		22	11.266	33.940872	-117.875138	1.054	HV	1	TONNER	987			
1211870	57	N	12	59		22	11.266	33.940872	-117.875138	1.054	ML	4	TONNER	987			
1211871	57	N	12	59		22	11.266	33.940872	-117.875138		FR	1	TONNER	987			
1211906	57	N	12	59	53980	11.1	.366	33.78435	-117.879424	.2	HV	1	AT CHAPMAN OFF	2351			
1211907	57	N	12	59	53980	11.1	.366	33.78435	-117.879424	.426	ML	5	AT CHAPMAN OFF	2351			
1211908	57	S	12	59	53980	11.2	.551	33.786694	-117.880073	.235	HV	1	AT CHAPMAN OFF	2351			
1211922	91	W	12	59	8786	R1.99	16.729	33.856125	-118.008835	.355	HV	1	KNOTT 2	313			
1211936	5	S	12	59	68028	8.6	80.795	33.489176	-117.663917		OR	1	S JUAN CREEK	682			
1211937	5	S	12	59	68028	8.6	80.795	33.489176	-117.663917		FR	1	S JUAN CREEK	682			
1211939	57	N	12	59	53980	11.2	.466	33.786905	-117.879753	.1	HV	1	CHAPMAN 1	955			
1211942	91	E	12	59	40256	R1	15.739	33.856083	-118.026091	.36	HV	1	VALLEY VIEW	306			
1211943	91	W	12	59	40256	R1	15.739	33.856241	-118.026045	.46	HV	1	VALLEY VIEW	306			
1211954	57	S	12	59	53980	10.8	.151	33.777415	-117.874735	.291	ML	2	RTE 22 & 5	2352			
1211955	57	S	12	59	53980	10.8	.151	33.777415	-117.874735		FF	1	S57 TO E22	2352			
1211956	57	S	12	59	53980	10.8	.151	33.777415	-117.874735		FF	3	S57 TO W22	2352			
1212001	5	N	12	59	53980	36.4	108.651	33.803764	-117.902246	.44	ML	4	ORANGEWOOD 2	5503			
1212013	5	N	12	59	69000	34.4	106.651	33.782887	-117.880773	.2	HV	1	N OF 57*	2269			
1212014	5	S	12	59	69000	34.4	106.588	33.782529	-117.881218	.2	HV	1	N OF 57*	2269			
1212015	5	N	12	59	69000	34.4	106.651	33.782887	-117.880773		FF	2	E22 TO N5	2269			
1212017	5	S	12	59	69000	34.4	106.588	33.782529	-117.881218		FR	1	5S OFF TO LA VETA	2269			
1212018	5	S	12	59	69000	34.4	106.588	33.782529	-117.881218		FF	2	S5 TO E22	2269			
1212038	5	N	12	59	53980	35.1	107.351	33.790771	-117.888724		OR	1	STATE COLLEGE	5500			
1212045	5	N	12	59	53980	36.4	108.651	33.803764	-117.902246		OR	1	ORANGEWOOD 2	5503			
1212046	5	S	12	59	69000	31.6	103.788	33.753388	-117.849326	.3	HV	1	GRAND 1	2320			
1212047	5	N	12	59	69000	31.6	103.851	33.753753	-117.848788	.25	HV	1	GRAND 1	2320			
1212052	5	S	12	59	80854	29.79	101.978	33.737856	-117.825947		FR	1	NEWPORT	564			
1212094	5	S	12	59	53980	35.4	107.588	33.793517	-117.892284	.2	ML	4	ORANGEWOOD 1	5502			
1212095	5	S	12	59	53980	35.4	107.588	33.793517	-117.892284		OR	1	ORANGEWOOD 1	5502			
1212115	5	N	12	59	2000	36.6	108.851	33.806644	-117.905829	.26	ML	4	ANAHEIM 2	5504			
1212116	5	S	12	59	2000	36.6	108.788	33.806478	-117.906207	.26	ML	5	ANAHEIM 2	5504			
1212117	5	N	12	59	2000	36.6	108.851	33.806644	-117.905829		OR	1	ANAHEIM 2	5504			
1212124	91	E	12	59	8786	R1.99	16.729	33.855926	-118.008847	.385	HV	1	KNOTT 2	308			
1212126	91	E	12	59	40256	R1.81	16.549	33.855903	-118.011986	.335	HV	1	KNOTT 1	307			
1212129	91	W	12	59	2000	6.3	24.713	33.848505	-117.872819	.385	HV	1	E OF 57	2377			
1212130	91	E	12	59	2000	6.3	24.673	33.848316	-117.872812		FF	1	N57 TO E91 CONN	2377			
1212131	91	W	12	59	2000	6.3	24.713	33.848505	-117.872819		FF	1	W91 TO S57 CONN	2377			
1212132	91	W	12	59	2000	6.3	24.713	33.848505	-117.872819		FF	1	W91 TO N57 CONN	2377			
1212134	91	W	12	59	2000	6.05	24.463	33.850258	-117.87661	.4	HV	1	W OF 57	2376			
1212135	91	E	12	59	2000	6.05	24.423	33.850044	-117.876605		FF	1	W OF 57	2376			
1212136	91	E	12	59	2000	6.05	24.423	33.850044	-117.876605		FF	2	W OF 57	2376			
1212137	91	W	12	59	2000	6.05	24.463	33.850258	-117.87661		FF	1	57 SB TO 91 WB	2376			
1212142	5	N	12	59	69000	34.6	106.851	33.785047	-117.883174	.3	HV	1	CHAPMAN 1	265			
1212143	5	N	12	59	69000	34.6	106.851	33.785047	-117.883174		FR	1	CHAPMAN 1	265			
1212147	5	S	12	59	53980	35.4	107.588	33.793517	-117.892284	.2	HV	2	ORANGEWOOD 1	5502			
1212149	5	S	12	59	53980	36.31	108.498	33.802101	-117.901359	.44	HV	1	KATELLA	263			
1212150	5	N	12	59	53980	36.4	108.651	33.803764	-117.902246	.44	HV	1	ORANGEWOOD 2	5503			
1212157	22	W	12	59	53980	R10.71	12.271	33.778461	-117.872394		FF	2	W22 TO N5/N57	2340			
1212170	22	E	12	59	53980	R10.53	12.091	33.778882	-117.875647	.29	ML	2	W OF 5	2338			
1212173	22	E	12	59	69000	R10.35	11.911	33.778938	-117.878722		FF	2	E22 TO S5	2338			
1212174	22	E	12	59	53980	R10.53	12.091	33.778882	-117.875647		FF	2	E22 TO N5/N57	2338			
1212179	5	N	12	59	2000	37.38	109.631	33.815354	-117.915054	.35	HV	1	HARBOR	575			
1212184	5	S	12	59	2000	37.48	109.668	33.816263	-117.916397	.35	HV	1	HARBOR	261			
1212185	5	S	12	59	2000	37.48	109.668	33.816263	-117.916397		FR	1	HARBOR	261			
1212190	5	S	12	59	2000	37.7	109.888	33.818669	-117.918922	.26	HV	1	BALL	576			
1212191	5	N	12	59	2000	37.7	109.951	33.818891	-117.918657	.31	HV	1	BALL	576			
1212195	5	S	12	59	2000	38	110.188	33.82198	-117.922328	.39	HV	1	SOUTH 1	260			
1212201	5	S	12	59	2000	38.48	110.668	33.827601	-117.927279		FR	1	HOV OFF DISNEYLAND	2017			
1212202	5	S	12	59	2000	38.48	110.668	33.827601	-117.927279		FR	2	DISNEY DR. OFFRAMP	2017			
1212216	5	N	12	59	2000	37	109.251	33.811147	-117.910643	.39	ML	5	S OF HARBOR	2491			
1212217	5	N	12	59	2000	37	109.251	33.811147	-117.910643	.39	HV	1	S OF HARBOR	2491			
1212218	5	S	12	59	2000	37	109.188	33.810933	-117.910895	.44	ML	5	S OF HARBOR	2491			
1212219	5	S	12	59	2000	37	109.188	33.810933	-117.910895	.44	HV	1	S OF HARBOR	2491			
1212224	5	N	12	59	2000	36.6	108.851	33.806644	-117.905829	.26	HV	2	ANAHEIM 2	5504			
1212225	5	S	12	59	2000	36.6	108.788	33.806478	-117.906207	.26	HV	1	ANAHEIM 2	5504			
1212226	5	S	12	59	2000	36.6	108.788	33.806478	-117.906207		FR	1	DISNEY WAY	5504			
1212230	5	S	12	59	53980	36.48	108.668	33.804788	-117.904254	.145	HV	1	ANAHEIM 1	262			
1212236	5	S	12	59	53980	35.2	107.388	33.791651	-117.890222	.4	HV	2	STATE COLLEGE	264			
1212240	5	S	12	59	53980	35.2	107.388	33.791651	-117.890222		FR	3	STATE COLLEGE	264			
1212247	5	N	12	59	53980	35.6	107.851	33.795663	-117.893833	.65	HV	1	GENE AUTRY	2018			
1212249	5	S	12	59	53980	35.6	107.788	33.79536	-117.894336	.455	HV	1	GENE AUTRY	2018			
1212250	5	N	12	59	53980	35.6	107.851	33.795663	-117.893833		FR	2	HOV GENE AUTRY OFF	2018			
1212252	5	N	12	59	53980	35.6	107.851	33.795663	-117.893833		FR	1	HOV DISNEY WAY OFF	2018			
1212253	5	S	12	59	53980	35.6	107.788	33.79536	-117.894336		OR	2	HOV GENE AUTRY ON	2018			
1212261	5	N	12	59	53980	36.4	108.651	33.803764	-117.902246		FR	2	KATELLA OFF	5503			
1212262	5	S	12	59	53980	36.4	108.588	33.803614	-117.902924		FR	1	HOV GENE AUTRY OFF	5503			
1212263	5	N	12	59	53980	36.4	108.651	33.803764	-117.902246		FR	1	HOV DISNEY WAY OFF	5503			
1212264	5	N	12	59	53980	36.4	108.651	33.803764	-117.902246		FF	1	HOV GENE AUTRY ON 1	5503			
1212265	5	N	12	59	2000	38	110.251	33.822186	-117.92205	.2	HV	1	SOUTH 1	260			
1212268	5	N	12	59	53980	35.1	107.351	33.790771	-117.888724	.3	HV	2	STATE COLLEGE	5500			
1212281	261	N	12	59	36770	.04	.04	33.712252	-117.800349	.175	ML	3	JAMBOREE	6115			
1212282	261	S	12	59	36770	.04	.04	33.7124	-117.800638	.27	ML	2	JAMBOREE	6115			
1212283	261	N	12	59	36770	.04	.04	33.712252	-117.800349		FR	2	JAMBOREE	6115			
1212284	261	S	12	59	36770	.04	.04	33.7124	-117.800638		OR	2	JAMBOREE	6115			
1212292	261	N	12	59	36770	.31	.31	33.715376	-117.797696	.23	ML	2	WALNUT 2	6585			
1212293	261	N	12	59	36770	.31	.31	33.715376	-117.797696		OR	1	WALNUT 2	6585			
1212302	261	S	12	59	36770	.5	.5	33.717315	-117.795434	.43	ML	2	S OF 5	6116			
1212303	261	N	12	59	36770	.5	.5	33.717083	-117.795181	.295	ML	3	S OF 5	6116			
1212304	261	S	12	59	36770	.5	.5	33.717315	-117.795434		FR	1	S OF 5	6116			
1212310	261	N	12	59		.9	.9	33.720342	-117.789435	.425	ML	2	EL CAMINO REAL	6117			
1212311	261	S	12	59		.9	.9	33.720604	-117.789693	.425	ML	2	EL CAMINO REAL	6117			
1212319	261	S	12	59		1.35	1.35	33.723902	-117.782999	.425	ML	2	IRVINE BLVD 1	6586			
1212320	261	N	12	59		1.35	1.35	33.72367	-117.782735	.425	ML	2	IRVINE BLVD 1	6586			
1212321	261	S	12	59		1.35	1.35	33.723902	-117.782999		OR	1	IRVINE BLVD 1	6586			
1212322	261	N	12	59		1.35	1.35	33.72367	-117.782735		FR	1	IRVINE BLVD 1	6586			
1212333	261	N	12	59		1.75	1.75	33.727564	-117.777645	.445	ML	2	IRVINE BLVD 2 FSTRK	6587			
1212335	261	N	12	59		1.75	1.75	33.727564	-117.777645		OR	1	IRVINE BLVD 2	6587			
1212336	261	S	12	59		1.75	1.75	33.727725	-117.777924	.445	ML	3	IRVINE BLVD 2	6587			
1212337	261	S	12	59		1.75	1.75	33.727725	-117.777924		FR	1	IRVINE BLVD 2	6587			
1212345	261	N	12	59		2.24	2.24	33.733387	-117.772751	.245	ML	2	IRVINE RANCH FSTRK	6118			
1212346	261	S	12	59		2.24	2.24	33.733529	-117.773023	.235	ML	2	IRVINE RANCH FSTRK	6118			
1212347	261	N	12	59		2.24	2.24	33.733387	-117.772751	.235	ML	1	IRVINE RANCH TOLL	6118			
1212348	261	S	12	59		2.24	2.24	33.733529	-117.773023	.245	ML	1	IRVINE RANCH TOLL	6118			
1212359	261	S	12	59		2.71	2.71	33.739132	-117.768378	.46	ML	2	PORTOLA  1 FSTRK	6588			
1212361	261	S	12	59		2.71	2.71	33.739132	-117.768378		OR	1	PORTOLA  1	6588			
1212362	261	N	12	59		2.71	2.71	33.738979	-117.768065	.46	ML	3	PORTOLA  1	6588			
1212363	261	N	12	59		2.71	2.71	33.738979	-117.768065		FR	1	PORTOLA  1	6588			
1212372	261	N	12	59		3.16	3.16	33.74498	-117.765231	.4	ML	3	PORTOLA 2	6589			
1212373	261	N	12	59		3.16	3.16	33.74498	-117.765231		OR	1	PORTOLA 2	6589			
1212374	261	S	12	59		3.16	3.16	33.745156	-117.765643	.4	ML	2	PORTOLA 2	6589			
1212375	261	S	12	59		3.16	3.16	33.745156	-117.765643		FR	1	PORTOLA 2	6589			
1212382	261	N	12	59		3.51	3.51	33.749991	-117.764319	.315	ML	3	PORTOLA 3	6119			
1212383	261	S	12	59		3.51	3.51	33.750147	-117.764687	.315	ML	2	PORTOLA 3	6119			
1212390	261	N	12	59		3.79	3.79	33.754	-117.763603	.315	ML	3	PORTOLA 4	6120			
1212391	261	S	12	59		3.79	3.79	33.754147	-117.763983	.315	ML	2	PORTOLA 4	6120			
1212398	261	N	12	59		4.14	4.14	33.758685	-117.76135	.335	ML	3	S OF UTILITY	6121			
1212405	261	N	12	59		4.46	4.46	33.762966	-117.759099	.28	ML	3	N OF UTILITY	6122			
1212406	261	S	12	59		4.46	4.46	33.763114	-117.759498	.28	ML	2	N OF UTILITY	6122			
1212407	261	S	12	59		4.14	4.14	33.758827	-117.761762	.335	ML	2	S OF UTILITY	6121			
1212414	261	N	12	59		4.7	4.7	33.766351	-117.758414	.235	ML	3	HANDY 1	6123			
1212415	261	S	12	59		4.7	4.7	33.766516	-117.758825	.235	ML	2	HANDY 1	6123			
1212423	261	N	12	59		4.93	4.93	33.769642	-117.75831	.285	ML	3	HANDY 2	6124			
1212424	261	S	12	59		4.93	4.93	33.769824	-117.758692	.285	ML	2	HANDY 2	6124			
1212431	261	N	12	59		5.27	5.27	33.77449	-117.757935	.355	ML	3	HANDY 3	6125			
1212432	261	S	12	59		5.27	5.27	33.7747	-117.758346	.355	ML	2	HANDY 3	6125			
1212441	261	N	12	59		5.64	5.64	33.779145	-117.75497	.75	ML	3	CHAPMAN	6590			
1212442	261	N	12	59		5.64	5.64	33.779145	-117.75497		FR	1	CHAPMAN	6590			
1212443	261	S	12	59		5.64	5.64	33.779357	-117.75529	.75	ML	2	CHAPMAN	6590			
1212444	261	S	12	59		5.64	5.64	33.779357	-117.75529		OR	1	CHAPMAN	6590			
1212454	73	S	12	59	36770	R25.25	15.25	33.659515	-117.871215	.436	ML	3	ORCHID	7360			
1212455	73	N	12	59	36770	R25.25	15.25	33.659804	-117.870921	.436	ML	4	ORCHID	7360			
1212463	73	N	12	59	36770	R25.7	15.653	33.663519	-117.87634	.501	ML	4	CAMPUS	7361			
1212464	73	S	12	59	36770	R25.7	15.653	33.66324	-117.876633	.501	ML	4	CAMPUS	7361			
1212472	73	S	12	59	16532	26.3	16.253	33.669908	-117.88342	.5	ML	3	S OF 55	7362			
1212473	73	N	12	59	16532	26.3	16.253	33.67012	-117.883175	.5	ML	4	S OF 55	7362			
1212479	73	N	12	59	16532	26.7	16.653	33.674893	-117.887299	.55	ML	3	N OF 55	7363			
1212480	73	S	12	59	16532	26.7	16.653	33.67464	-117.887584	.45	ML	3	N OF 55	7363			
1212484	73	S	12	59	16532	27.2	17.153	33.68058	-117.892743	.51	ML	3	BEAR 1	7364			
1212489	73	N	12	59	16532	R27.4	17.353	33.683052	-117.894515	.51	ML	3	BEAR 2	7365			
1212495	73	S	12	59	16532	R27.72	17.673	33.686456	-117.898045	.585	ML	3	FAIRVIEW	7366			
1212496	73	N	12	59	16532	R27.72	17.673	33.686594	-117.897754	.485	ML	3	FAIRVIEW	7366			
1212504	73	S	12	59	36770	R25.25	15.25	33.659515	-117.871215		FR	2	ORCHID	7360			
1212505	73	N	12	59	36770	25.25	15.25	33.659804	-117.870921		FR	1	ORCHID	7360			
1212506	73	S	12	59	36770	R25.7	15.653	33.66324	-117.876633		FR	2	CAMPUS	7361			
1212514	73	N	12	59	36770	R25.7	15.653	33.663519	-117.87634		OR	1	CAMPUS	7361			
1212518	73	S	12	59	16532	26.3	16.253	33.669908	-117.88342		FF	1	55NB TO 73SB	7362			
1212519	73	S	12	59	16532	26.3	16.253	33.669908	-117.88342		FF	2	55SB TO 73SB	7362			
1212525	73	S	12	59	16532	27.2	17.153	33.68058	-117.892743		OR	1	BEAR 1	7364			
1212526	73	N	12	59	16532	R27.2	17.153	33.680652	-117.892318		FR	1	BEAR 1	7364			
1212532	73	N	12	59	16532	R27.4	17.353	33.683052	-117.894515		OR	1	BEAR 2	7365			
1212533	73	S	12	59	16532	27.4	17.353	33.682854	-117.894753		FR	1	BEAR 2	7365			
1212537	73	S	12	59	16532	R27.72	17.673	33.686456	-117.898045		OR	1	FAIRVIEW	7366			
1212544	73	N	12	59	16532	R26.791	16.744	33.675963	-117.888212		FF	2	N55 TO N73 On	7363			
1212545	73	S	12	59	16532	R26.72	16.673	33.674875	-117.887796		FF	2	S73 TO S55	7363			
1212565	5	N	12	59	2000	40.7	112.951	33.845442	-117.958388	.24	HV	1	BROOKHURST 2	1512			
1212566	5	N	12	59	2000	40.7	112.951	33.845442	-117.958388		FR	2	BROOKHURST 2	1512			
1212578	5	N	12	59	2000	40.04	112.291	33.840124	-117.949259	.45	HV	1	CRESCENT	581			
1212579	5	S	12	59	2000	40.04	112.228	33.839851	-117.949454	.45	HV	1	CRESCENT	581			
1212588	5	N	12	59	2000	40.5	112.751	33.843721	-117.955716	.33	ML	4	BROOKHURST 1	259			
1212594	5	S	12	59	2000	40.5	112.688	33.843443	-117.955942	.47	HV	1	BROOKHURST 1	259			
1212595	5	N	12	59	2000	40.5	112.751	33.843721	-117.955716	.33	HV	1	BROOKHURST 1	259			
1212596	5	S	12	59	2000	40.5	112.688	33.843443	-117.955942		FR	2	BROOKHURST 1	259			
1212609	5	N	12	59	2000	40.98	113.231	33.847549	-117.962444	.32	HV	1	LA PALMA	582			
1212610	5	S	12	59	2000	40.98	113.168	33.847169	-117.96276	.42	HV	1	LA PALMA	582			
1212611	5	S	12	59	2000	40.98	113.168	33.847169	-117.96276	.42	ML	6	LA PALMA	582			
1212622	5	N	12	59	53980	35.1	107.351	33.790771	-117.888724		FR	2	STATE COLLEGE	5500			
1212627	5	N	12	59	2000	38.9	111.151	33.832016	-117.931513	.6	HV	1	LINCOLN	578			
1212644	5	S	12	59	2000	39.3	111.488	33.834594	-117.938264	.3	HV	1	EUCLID 1	5505			
1212645	5	S	12	59	2000	39.3	111.488	33.834594	-117.938264	.3	ML	4	EUCLID 1	5505			
1212646	5	S	12	59	2000	39.3	111.488	33.834594	-117.938264		OR	1	EUCLID 1	5505			
1212647	5	S	12	59	2000	39.3	111.488	33.834594	-117.938264		FR	1	EUCLID 1	5505			
1212648	5	N	12	59	2000	39.3	111.551	33.834815	-117.938078	.35	HV	1	EUCLID 1	5505			
1212649	5	N	12	59	2000	39.3	111.551	33.834815	-117.938078	.35	ML	4	EUCLID 1	5505			
1212661	5	S	12	59	2000	39	111.188	33.832791	-117.933068	.41	HV	1	LINCOLN	0595			
1212662	5	S	12	59	2000	39	111.188	33.832791	-117.933068	.41	ML	4	LINCOLN	0595			
1212663	5	S	12	59	2000	39	111.188	33.832791	-117.933068		OR	1	LINCOLN	0595			
1212664	5	N	12	59	2000	36.481	108.732	33.805087	-117.903831		FR	1	HOV DISNEY WAY OFF	574			
1212665	5	N	12	59	2000	36.481	108.732	33.805087	-117.903831		OR	1	HOV GENE AUTRY ON 2	574			
1212672	5	N	12	59	2000	41.34	113.591	33.850294	-117.968011	.41	HV	1	GILBERT	2016			
1212673	5	S	12	59	2000	41.34	113.528	33.85001	-117.968231	.41	HV	1	GILBERT	2016			
1212677	57	S	12	59	53980	11.08	.431	33.783256	-117.880197		FR	1	CHAPMAN 1	1004			
1212689	5	N	12	59	2000	39.6	111.851	33.836731	-117.943038	.37	HV	1	EUCLID 2	580			
1212690	5	S	12	59	2000	39.6	111.788	33.8365	-117.943178	.37	HV	1	EUCLID 2	580			
1212691	5	N	12	59	2000	39.6	111.851	33.836731	-117.943038		FR	1	EUCLID 2	580			
1212692	5	S	12	59	2000	39.6	111.788	33.8365	-117.943178		FR	1	EUCLID 2	580			
1212700	133	N	12	59		13.04	13.031	33.709447	-117.724497		FF	2	N241 TO S133 -3	6110			
1212706	5	S	12	59	36770	23.2	95.395	33.667502	-117.753539		FF	2	5S TO 133S/BARA	2619			
1212715	5	S	12	59	36770	22.75	94.945	33.662021	-117.749253		FF	2	133S TO 5S	2615			
1212723	91	E	12	59	28000	3.91	22.283	33.853681	-117.912688	.89	HV	1	LEMON	1091			
1212724	91	W	12	59	28000	3.91	22.323	33.853895	-117.912686	.525	HV	1	LEMON	1091			
1212725	91	W	12	59	28000	3.91	22.323	33.853895	-117.912686	.525	ML	4	LEMON	1091			
1212726	91	W	12	59	2000	4.8	23.213	33.854044	-117.897207	.48	HV	1	ACACIA	2174			
1212727	91	E	12	59	2000	4.8	23.173	33.85388	-117.897217	.5	HV	1	ACACIA	2174			
1212730	5	N	12	59	36770	23.05	95.308	33.66578	-117.751722		FF	2	S OF 133	2616			
1212741	5	N	12	59	69000	31.23	103.481	33.750124	-117.844061		FF	1	55N HOV TO 5N HOV	568			
1212742	5	S	12	59	69000	31.23	103.418	33.749928	-117.844652		FF	1	5S HOV TO 55S HOV	568			
1212760	91	E	12	59	8786	R2.58	17.319	33.855997	-117.998577	.385	HV	1	BEACH 1	309			
1212767	91	E	12	59	8786	R2.76	17.499	33.856024	-117.995448	.21	HV	1	BEACH 2	310			
1212770	91	E	12	59	2000	1.37	19.743	33.853902	-117.95679	.82	HV	1	BROOKHURST	1088			
1212773	91	E	12	59	2000	2.4	20.773	33.854029	-117.938876	1.27	HV	1	EUCLID	1089			
1212780	5	S	12	59	69000	31.6	103.788	33.753388	-117.849326		OR	1	GRAND 1 HOV ON	2320			
1212781	5	N	12	59	69000	31.602	103.853	33.753768	-117.848819		FR	1	GRAND 1 HOV OFF	2320			
1212784	5	S	12	59	69000	33.3	105.488	33.770032	-117.869238		FR	1	MAIN HOV OFF	2302			
1212785	5	N	12	59	69000	33.3	105.551	33.770299	-117.868723		OR	1	MAIN HOV ON	2302			
1212789	91	E	12	59	2000	4.35	22.723	33.853767	-117.905042	.31	HV	1	EAST	1092			
1212811	91	E	12	59	2000	7.3	25.673	33.847636	-117.856212	.33	HV	1	GLASSELL1	1096			
1212813	91	E	12	59	2000	7.48	25.853	33.848381	-117.85323	.28	HV	1	GLASSELL2	1097			
1212818	91	E	12	59	2000	7.48	25.853	33.848381	-117.85323		FR	1	GLASSELL2	1097			
1212839	55	S	12	59	53980	14.4	14.382	33.797729	-117.831223	.425	HV	1	Walnut	5025			
1212840	55	S	12	59	53980	14.4	14.382	33.797729	-117.831223	.425	ML	5	Walnut	5025			
1212841	55	N	12	59	53980	14.4	14.382	33.797732	-117.831045	.35	HV	1	Walnut	5025			
1212842	55	N	12	59	53980	14.4	14.382	33.797732	-117.831045	.35	ML	5	Walnut	5025			
1212862	55	S	12	59	53980	14.6	14.582	33.800649	-117.831527	.41	HV	1	COLLINS	2507			
1212863	55	S	12	59	53980	14.6	14.582	33.800649	-117.831527	.41	ML	5	COLLINS	2507			
1212864	55	N	12	59	53980	14.6	14.582	33.800652	-117.831355	.41	HV	1	COLLINS	2507			
1212865	55	N	12	59	53980	14.6	14.582	33.800652	-117.831355	.41	ML	5	COLLINS	2507			
1212900	55	N	12	59	53980	15.8	15.782	33.817981	-117.831919	2.276	HV	1	TAFT	2508			
1212901	55	N	12	59	53980	15.8	15.782	33.817981	-117.831919	.4	ML	4	TAFT	2508			
1212902	55	S	12	59	53980	15.8	15.782	33.817979	-117.832098	.745	HV	1	TAFT	2508			
1212903	55	S	12	59	53980	15.8	15.782	33.817979	-117.832098	.49	ML	4	TAFT	2508			
1212915	55	N	12	59	53980	15.4	15.382	33.812203	-117.831905	.29	HV	1	KATELLA  2	0934			
1212916	55	N	12	59	53980	15.4	15.382	33.812203	-117.831905	.29	ML	5	KATELLA  2	0934			
1212917	55	N	12	59	53980	15.4	15.382	33.812203	-117.831905		OR	1	KATELLA  2	0934			
1212934	55	S	12	59	69000	12.7	12.682	33.773138	-117.831088	.605	HV	1	FAIRHAVEN	2347			
1212935	55	S	12	59	69000	12.7	12.682	33.773138	-117.831088	.605	ML	3	FAIRHAVEN	2347			
1212936	55	S	12	59	69000	12.7	12.682	33.773138	-117.831088		FF	2	22E TO 55S	2347			
1212937	55	N	12	59	69000	12.7	12.682	33.773139	-117.830912	.8	HV	1	FAIRHAVEN	2347			
1212938	55	N	12	59	69000	12.7	12.682	33.773139	-117.830912	.8	ML	4	FAIRHAVEN	2347			
1212939	55	N	12	59	69000	12.7	12.682	33.773139	-117.830912		FF	2	55N TO 22W	2347			
1212955	55	N	12	59	53980	16.2	16.182	33.823807	-117.83192	.66	ML	4	MEATS	2509			
1212957	55	S	12	59	53980	16.2	16.182	33.823807	-117.832097	.455	ML	4	MEATS	2509			
1213036	57	N	12	59	2000	15.1	4.366	33.842505	-117.875902	.25	ML	5	UNDERHILL	2358			
1213041	57	N	12	59	2000	15.4	4.666	33.846873	-117.875931	.3	ML	3	LA PALMA	2357			
1213051	91	W	12	59	2000	5.14	23.553	33.854309	-117.891303	.35	HV	1	STATE COLLEGE	1126			
1213054	91	W	12	59	2000	4.18	22.593	33.853925	-117.907991	.445	HV	1	EAST	1127			
1213060	91	E	12	59	2000	4.18	22.553	33.853755	-117.907999	.22	ML	4	EAST	1127			
1213061	91	E	12	59	2000	4.18	22.553	33.853755	-117.907999	.22	HV	1	EAST	1127			
1213087	57	N	12	59	28000	18.85	8.116	33.896472	-117.880822	.305	ML	5	Bastanchury	5024			
1213088	57	S	12	59	53980	18.85	8.201	33.896472	-117.881094	.365	ML	4	Bastanchury	5024			
1213089	57	N	12	59	28000	18.85	8.116	33.896472	-117.880822	.3	HV	1	Bastanchury	5024			
1213090	57	S	12	59	53980	18.85	8.201	33.896472	-117.881094	.365	HV	1	Bastanchury	5024			
1213103	57	N	12	59	2000	13.9	3.166	33.825188	-117.875981	.45	HV	1	Wagner	2510			
1213104	57	S	12	59	53980	13.9	3.251	33.825192	-117.876256	.475	HV	1	Wagner	2510			
1213105	57	N	12	59	2000	13.9	3.166	33.825188	-117.875981	.42	ML	5	Wagner	2510			
1213106	57	S	12	59	53980	13.9	3.251	33.825192	-117.876256	.475	ML	5	Wagner	2510			
1213119	57	S	12	59	53980	14.4	3.751	33.832386	-117.876232	.375	HV	1	South	2183			
1213120	57	N	12	59	2000	14.4	3.666	33.83238	-117.875965	.4	HV	1	South	2183			
1213121	57	S	12	59	53980	14.4	3.751	33.832386	-117.876232	.375	ML	5	South	2183			
1213122	57	N	12	59	2000	14.4	3.666	33.83238	-117.875965	.415	ML	5	South	2183			
1213131	57	N	12	59	2000	15.1	4.366	33.842505	-117.875902	.25	HV	1	UNDERHILL	2358			
1213132	57	S	12	59	53980	15.1	4.451	33.842489	-117.876207	.285	HV	1	UNDERHILL	2358			
1213133	57	S	12	59	53980	15.1	4.451	33.842489	-117.876207	.285	ML	6	UNDERHILL	2358			
1213203	5	N	12	59	65084	4.02	76.278	33.44466	-117.630415		OR	1	HERMOSA 1	2036			
1213204	5	N	12	59	65084	4.02	76.278	33.44466	-117.630415		FR	1	HERMOSA 1	2036			
1213215	5	N	12	59	65084	4.1	76.358	33.445434	-117.631445	.34	ML	4	HERMOSA 2	5588			
1213216	5	N	12	59	65084	4.1	76.358	33.445434	-117.631445		OR	1	HERMOSA 2	5588			
1213229	5	S	12	59	65084	4.1	76.295	33.445303	-117.631557	.57	ML	4	HERMOSA 2	5509			
1213230	5	S	12	59	65084	4.1	76.295	33.445303	-117.631557		OR	1	HERMOSA 2	5509			
1213231	5	S	12	59	65084	4.1	76.295	33.445303	-117.631557		FR	2	HERMOSA 2	5509			
1213237	55	N	12	59	53980	13.9	13.882	33.790409	-117.830884		FR	2	CHAPMAN 2 EB	932			
1213239	55	S	12	59	69000	11.62	11.602	33.75738	-117.831392		FR	1	17TH 1	942			
1213244	55	S	12	59	53980	16.71	16.692	33.830875	-117.834539		OR	1	LINCOLN 1	937			
1213246	55	S	12	59	53980	16.71	16.692	33.830875	-117.834539	1.621	HV	1	LINCOLN 1	937			
1213247	55	N	12	59	53980	13.9	13.882	33.790409	-117.830884		OR	2	CHAPMAN 2	932			
1213258	55	S	12	59	53980	17.12	17.102	33.837162	-117.835146		FR	2	LINCOLN 2	935			
